id,trim,subTrim,condition,isOneOwner,mileage,age,color,disp_cont,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount, price 
50768,550,unsp,Used,True,65269,8,Black,5.5,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,29," $36,595.00 "
50770,550,unsp,Used,False,112520,8,Silver,5.5,Gasoline,TN,ESC,Harman Kardon,unsp,unsp,6," $26,995.00 "
50771,550,unsp,Used,False,50931,7,Black,5.5,Gasoline,PA,Mid,unsp,Alloy,unsp,54," $36,990.00 "
50772,550,unsp,Used,False,127578,9,Black,5.5,Gasoline,TN,ESC,unsp,unsp,unsp,0," $21,013.00 "
50774,550,unsp,Used,False,28560,8,Silver,5.5,Gasoline,AZ,Mtn,Harman Kardon,Alloy,18,70," $38,888.00 "
50778,550,unsp,Used,False,52000,7,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,54," $38,108.00 "
50779,550,unsp,Used,False,59165,7,Black,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,3," $44,995.00 "
50780,550,unsp,Used,True,87189,9,unsp,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,18," $25,990.00 "
50781,550,unsp,Used,True,75675,9,Blue,5.5,Gasoline,CA,Pac,Harman Kardon,Alloy,19,59," $27,890.00 "
50782,550,unsp,Used,False,72712,9,Black,5.5,Gasoline,MS,ESC,unsp,unsp,unsp,0," $27,495.00 "
50783,550,unsp,Used,False,85395,8,Black,5.5,Gasoline,TN,ESC,Premium,unsp,unsp,38," $28,750.00 "
50785,550,unsp,Used,False,61387,9,Gray,5.5,Gasoline,AZ,Mtn,Premium,Alloy,unsp,64," $29,988.00 "
50786,550,unsp,Used,False,59412,9,White,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,1," $29,888.00 "
50787,550,unsp,Used,False,63102,9,Black,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,56," $31,995.00 "
50789,550,unsp,Used,False,67000,9,Black,5.5,Gasoline,GA,SoA,unsp,Alloy,unsp,43," $28,995.00 "
50790,550,unsp,Used,False,55029,9,Black,5.5,Gasoline,IL,ENC,Premium,Alloy,unsp,58," $30,900.00 "
50794,550,unsp,Used,False,86991,9,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,21," $22,995.00 "
50795,550,unsp,Used,False,115750,9,Beige,5.5,Gasoline,NJ,Mid,unsp,Alloy,unsp,57," $19,995.00 "
50796,550,unsp,Used,False,64342,9,Gray,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,30," $31,995.00 "
50798,550,unsp,Used,False,99576,8,White,5.5,Gasoline,VA,SoA,Premium,unsp,unsp,42," $27,998.00 "
50799,550,unsp,Used,False,97754,7,White,5.5,Gasoline,CA,Pac,Premium,Premium,unsp,34," $26,484.00 "
50802,550,unsp,Used,False,34833,9,Black,5.5,Gasoline,NC,SoA,Harman Kardon,Alloy,unsp,38," $33,800.00 "
50804,550,unsp,Used,False,77254,9,Black,5.5,Gasoline,LA,WSC,Premium,Alloy,unsp,51," $27,977.00 "
50805,550,unsp,Used,False,61369,9,Gray,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,63," $34,999.00 "
50806,550,unsp,Used,False,105275,9,Black,5.5,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,25," $21,999.00 "
50807,550,unsp,Used,False,108804,8,Black,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,38," $25,995.00 "
50808,550,unsp,CPO,True,35619,7,Silver,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,4," $39,988.00 "
50809,550,unsp,Used,False,94522,7,White,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,52," $36,999.00 "
50811,550,unsp,Used,False,42512,9,Black,5.5,Gasoline,TX,WSC,unsp,unsp,unsp,0," $34,991.00 "
50812,550,unsp,Used,False,38902,9,Gray,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,37," $28,890.00 "
50814,550,unsp,Used,False,85850,9,Silver,5.5,Gasoline,NV,Mtn,Premium,unsp,unsp,34," $24,999.00 "
50816,550,unsp,Used,False,79088,8,Gray,5.5,Gasoline,NC,SoA,unsp,Alloy,unsp,44," $29,900.00 "
50819,550,unsp,Used,False,48555,9,Silver,5.5,Gasoline,NC,SoA,Harman Kardon,unsp,unsp,38," $31,991.00 "
50820,550,unsp,Used,True,58703,9,Gray,5.5,Gasoline,IL,ENC,unsp,Alloy,unsp,36," $26,995.00 "
50822,550,unsp,Used,False,52240,8,Blue,5.5,Gasoline,TX,WSC,Harman Kardon,Chrome,unsp,58," $32,995.00 "
50823,600,unsp,CPO,False,21024,7,Black,5.5,Gasoline,LA,WSC,Premium,Alloy,unsp,63," $64,987.00 "
50824,600,unsp,Used,False,42406,9,Black,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,62," $38,991.00 "
50825,600,unsp,Used,True,53644,7,Black,5.5,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,57," $46,991.00 "
50826,600,unsp,Used,False,62777,8,Silver,5.5,Gasoline,TX,WSC,Harman Kardon,unsp,18,86," $31,995.00 "
50829,63 AMG,unsp,Used,False,90788,8,Black,6.3,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,61," $32,850.00 "
50831,550,unsp,CPO,True,21976,6,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,40," $45,791.00 "
50832,550,unsp,Used,False,49056,5,White,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,9," $47,995.00 "
50836,550,unsp,Used,True,40785,6,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,8," $49,991.00 "
50837,550,unsp,Used,False,45632,6,Silver,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,0," $41,495.00 "
50838,550,unsp,Used,False,43998,6,Black,5.5,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,35," $45,992.00 "
50839,550,unsp,Used,False,46097,6,White,5.5,Gasoline,VA,SoA,Premium,unsp,unsp,55," $46,950.00 "
50840,550,unsp,CPO,True,42663,6,Silver,5.5,Gasoline,FL,SoA,Premium,Alloy,unsp,64," $47,692.00 "
50841,550,unsp,Used,False,41556,5,White,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,53," $43,988.00 "
50842,550,unsp,CPO,False,20838,5,Silver,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,4," $52,981.00 "
50843,550,unsp,CPO,False,42081,5,White,5.5,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,73," $58,991.00 "
50844,550,unsp,Used,False,36744,6,Gray,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,50," $41,999.00 "
50847,550,unsp,Used,True,43700,6,Silver,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,63," $43,991.00 "
50849,550,unsp,Used,True,52565,5,Black,5.5,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,14," $42,990.00 "
50851,550,unsp,CPO,False,32560,5,White,5.5,Gasoline,OK,WSC,Premium,Alloy,unsp,75," $58,988.00 "
50852,550,unsp,CPO,True,58502,6,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,16," $47,895.00 "
50854,550,unsp,CPO,False,20322,4,White,4.6,Gasoline,NC,SoA,unsp,unsp,20,84," $58,974.00 "
50857,550,unsp,CPO,True,24181,4,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,6," $60,981.00 "
50858,550,unsp,CPO,True,16591,3,Black,4.6,Gasoline,NC,SoA,Premium,Alloy,unsp,70," $68,900.00 "
50861,550,unsp,CPO,True,21101,4,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,101," $62,945.00 "
50862,550,unsp,CPO,True,29240,4,Black,4.6,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,37," $62,991.00 "
50863,550,unsp,Used,False,17558,3,White,4.6,Gasoline,MS,ESC,unsp,Alloy,unsp,45," $69,995.00 "
50864,550,unsp,CPO,True,20060,3,Silver,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,98," $75,035.00 "
50866,550,unsp,Used,True,24750,4,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,77," $55,500.00 "
50868,550,unsp,CPO,True,31910,4,Black,4.6,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,33," $59,989.00 "
50875,550,unsp,CPO,False,12787,3,Silver,4.6,Gasoline,AL,ESC,unsp,Alloy,unsp,78," $78,995.00 "
50876,550,unsp,Used,False,6118,3,Silver,4.6,Gasoline,FL,SoA,Premium,unsp,unsp,36," $73,990.00 "
50877,550,unsp,Used,False,14319,3,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $74,991.00 "
50878,550,unsp,Used,False,14256,4,unsp,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,64," $58,892.00 "
50879,550,unsp,CPO,True,31650,4,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,62," $64,895.00 "
50880,550,unsp,CPO,False,21250,4,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,72," $59,991.00 "
50882,63 AMG,unsp,CPO,True,9046,5,Silver,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,2," $86,900.00 "
50884,65 AMG,unsp,Used,True,14453,3,Black,6,Gasoline,CA,Pac,Bang Olufsen,Premium,unsp,30," $148,888.00 "
50887,550,unsp,Used,True,51283,7,Black,5.5,Gasoline,NY,Mid,Premium,Alloy,unsp,41," $43,995.00 "
50888,550,unsp,Used,False,82034,8,Black,5.5,Gasoline,MA,New,Premium,unsp,unsp,62," $26,950.00 "
50892,550,unsp,Used,False,54678,9,White,5.5,Gasoline,ME,New,unsp,Alloy,unsp,68," $31,592.00 "
50893,550,unsp,Used,False,72959,9,Black,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,23," $25,900.00 "
50894,550,unsp,Used,False,112336,8,Gray,5.5,Gasoline,GA,SoA,Premium,Alloy,unsp,60," $21,970.00 "
50896,550,unsp,Used,True,52047,8,Silver,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,68," $36,987.00 "
50900,550,unsp,Used,False,80824,7,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,6," $33,990.00 "
50901,550,unsp,Used,True,57016,9,Gray,5.5,Gasoline,IL,ENC,Premium,unsp,unsp,17," $28,980.00 "
50902,550,unsp,Used,False,74307,9,Gray,5.5,Gasoline,CO,Mtn,unsp,unsp,unsp,30," $28,994.00 "
50903,550,unsp,Used,True,37619,9,Black,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,57," $38,991.00 "
50905,550,unsp,Used,False,75000,8,Gray,5.5,Gasoline,MO,WNC,Premium,unsp,unsp,63," $35,900.00 "
50906,550,unsp,Used,True,97452,8,Blue,5.5,Gasoline,NY,Mid,Premium,Alloy,unsp,82," $23,998.00 "
50907,550,unsp,Used,False,96916,9,Silver,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,57," $17,199.00 "
50908,550,unsp,CPO,False,35991,8,Gray,5.5,Gasoline,MI,ENC,unsp,unsp,unsp,7," $40,898.00 "
50909,550,unsp,Used,False,56963,8,Gray,5.5,Gasoline,NJ,Mid,unsp,unsp,unsp,10," $30,990.00 "
50910,550,unsp,Used,True,52449,9,Black,5.5,Gasoline,VA,SoA,unsp,unsp,unsp,7," $29,996.00 "
50911,550,unsp,Used,False,96712,8,White,5.5,Gasoline,MD,SoA,unsp,Alloy,unsp,58," $28,990.00 "
50912,550,unsp,Used,False,85403,9,White,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,50," $23,995.00 "
50914,550,unsp,Used,False,67129,8,White,5.5,Gasoline,GA,SoA,unsp,unsp,unsp,26," $31,989.00 "
50915,550,unsp,Used,False,41828,7,Black,5.5,Gasoline,FL,SoA,Premium,Alloy,unsp,69," $41,891.00 "
50916,350,unsp,Used,True,46171,4,White,3,Diesel,TX,WSC,Harman Kardon,Alloy,unsp,102," $49,950.00 "
50917,350,unsp,Used,False,56201,4,White,3,Diesel,VA,SoA,unsp,unsp,unsp,38," $40,860.00 "
50918,350,unsp,Used,False,77207,4,Black,3,Diesel,VA,SoA,unsp,Alloy,unsp,33," $38,884.00 "
50919,350,unsp,Used,False,18427,3,Black,3,Diesel,IL,ENC,Harman Kardon,Alloy,unsp,84," $59,955.00 "
50920,350,unsp,Used,True,23584,4,Black,3,Diesel,FL,SoA,Premium,Alloy,unsp,70," $43,999.00 "
50921,350,unsp,Used,True,28842,4,Black,3,Diesel,TX,WSC,Harman Kardon,Alloy,unsp,60," $47,995.00 "
50923,350,unsp,Used,False,2309,3,Black,3,Diesel,VA,SoA,unsp,unsp,unsp,7," $69,995.00 "
50924,550,unsp,Used,False,48519,6,Black,5.5,Gasoline,NH,New,Harman Kardon,unsp,unsp,53," $39,988.00 "
50925,550,unsp,Used,True,25161,6,Black,5.5,Gasoline,FL,SoA,Premium,Alloy,19,75," $34,999.00 "
50926,550,unsp,Used,False,30266,6,White,5.5,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,75," $49,999.00 "
50927,550,unsp,Used,True,19528,5,Black,5.5,Gasoline,MA,New,unsp,unsp,unsp,64," $44,877.00 "
50930,550,unsp,Used,False,42680,5,White,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,0," $47,988.00 "
50931,550,unsp,Used,False,32779,5,Black,5.5,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,45," $51,991.00 "
50932,550,unsp,Used,False,39019,6,Black,5.5,Gasoline,MO,WNC,unsp,Alloy,unsp,58," $44,910.00 "
50933,550,unsp,CPO,False,27979,6,Blue,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,36," $49,888.00 "
50934,550,unsp,Used,False,44270,5,unsp,5.5,Gasoline,NJ,Mid,unsp,unsp,unsp,53," $59,900.00 "
50936,550,unsp,CPO,False,68251,5,Gray,5.5,Gasoline,VA,SoA,Premium,Alloy,unsp,35," $36,795.00 "
50938,550,unsp,CPO,True,39466,6,Black,5.5,Gasoline,MD,SoA,Harman Kardon,Alloy,unsp,94," $46,997.00 "
50939,550,unsp,Used,True,26031,5,Black,5.5,Gasoline,NY,Mid,Premium,Alloy,unsp,56," $62,981.00 "
50942,550,unsp,Used,False,79359,6,Black,5.5,Gasoline,NY,Mid,Premium,Alloy,unsp,30," $34,989.00 "
50943,550,unsp,CPO,True,31156,6,Black,5.5,Gasoline,MA,New,unsp,unsp,unsp,11," $46,998.00 "
50944,550,unsp,Used,False,50765,6,Black,5.5,Gasoline,OR,Pac,Harman Kardon,unsp,unsp,39," $39,000.00 "
50945,550,unsp,Used,False,37487,5,Black,5.5,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,47," $41,591.00 "
50948,550,unsp,Used,True,43886,5,White,5.5,Gasoline,GA,SoA,unsp,unsp,unsp,6," $43,990.00 "
50949,550,unsp,Used,False,56577,6,Gray,5.5,Gasoline,NH,New,Premium,Alloy,unsp,70," $45,988.00 "
50950,550,unsp,Used,True,91221,6,Black,5.5,Gasoline,TX,WSC,Premium,unsp,unsp,50," $33,980.00 "
50953,550,unsp,Used,False,36013,5,Brown,5.5,Gasoline,WA,Pac,Harman Kardon,unsp,unsp,53," $46,880.00 "
50954,550,unsp,Used,True,48332,5,Black,5.5,Gasoline,MO,WNC,Harman Kardon,Alloy,unsp,54," $49,765.00 "
50956,550,unsp,Used,False,45614,6,Black,5.5,Gasoline,NJ,Mid,unsp,Alloy,unsp,52," $36,995.00 "
50957,550,unsp,Used,True,55353,6,Black,5.5,Gasoline,CO,Mtn,unsp,Alloy,unsp,53," $44,995.00 "
50958,550,unsp,Used,False,81464,6,Black,5.5,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,38," $37,900.00 "
50960,550,unsp,CPO,False,24317,6,Black,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,13," $52,900.00 "
50961,550,unsp,Used,True,40656,5,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,78," $47,995.00 "
50963,550,unsp,CPO,False,26054,5,Black,5.5,Gasoline,MD,SoA,unsp,Alloy,unsp,14," $62,998.00 "
50965,550,unsp,CPO,True,34382,4,Black,4.6,Gasoline,MD,SoA,unsp,unsp,unsp,66," $59,995.00 "
50968,550,unsp,Used,True,58358,4,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,18,72," $45,999.00 "
50969,550,unsp,CPO,False,31160,4,Black,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,72," $63,992.00 "
50971,550,unsp,CPO,True,31511,4,White,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,59," $61,869.00 "
50972,550,unsp,CPO,False,33813,3,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,70," $49,999.00 "
50973,550,unsp,Used,False,28982,3,Black,4.6,Gasoline,MD,SoA,unsp,unsp,unsp,6," $54,831.00 "
50974,550,unsp,New,False,2083,3,Black,4.6,Gasoline,IL,ENC,unsp,Alloy,19,11," $103,235.00 "
50975,550,unsp,Used,True,27995,4,unsp,4.6,Gasoline,TX,WSC,unsp,Alloy,unsp,54," $47,995.00 "
50976,550,unsp,Used,False,38024,4,Black,4.6,Gasoline,FL,SoA,Bang Olufsen,unsp,unsp,81," $42,900.00 "
50977,550,unsp,Used,False,41699,4,Silver,4.6,Gasoline,UT,Mtn,Premium,Alloy,unsp,83," $51,118.00 "
50979,550,unsp,Used,False,33457,4,Gray,4.6,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,82," $61,800.00 "
50980,550,unsp,Used,True,28845,3,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,64," $59,991.00 "
50981,550,unsp,CPO,False,27492,4,Silver,4.6,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,50," $62,850.00 "
50982,550,unsp,Used,False,58587,4,Gray,4.6,Gasoline,FL,SoA,Premium,unsp,unsp,57," $37,977.00 "
50983,550,unsp,Used,False,15794,4,Black,4.6,Gasoline,IN,ENC,Premium,unsp,unsp,41," $49,995.00 "
50989,550,unsp,CPO,False,26066,3,White,4.6,Gasoline,MO,WNC,Harman Kardon,unsp,18,101," $64,997.00 "
50990,550,unsp,Used,False,55553,4,Gray,4.6,Gasoline,NY,Mid,unsp,Alloy,unsp,22," $45,995.00 "
50991,550,unsp,CPO,True,38375,4,unsp,4.6,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,54," $59,950.00 "
50992,550,unsp,Used,True,47151,4,Gray,4.6,Gasoline,OH,ENC,Premium,unsp,unsp,92," $39,577.00 "
50993,550,unsp,Used,False,7519,3,Gray,4.6,Gasoline,NJ,Mid,unsp,unsp,unsp,75," $72,900.00 "
50994,550,unsp,Used,True,36229,3,Gray,4.6,Gasoline,FL,SoA,Premium,Alloy,19,74," $47,999.00 "
50995,550,unsp,Used,False,41770,4,Beige,4.6,Gasoline,MA,New,Harman Kardon,Alloy,unsp,58," $59,980.00 "
50999,550,unsp,Used,False,25619,4,Blue,4.6,Gasoline,MD,SoA,Harman Kardon,Premium,unsp,56," $55,900.00 "
51000,550,unsp,CPO,False,17785,4,Gray,4.6,Gasoline,NH,New,Harman Kardon,unsp,unsp,57," $69,988.00 "
51003,400,Hybrid,Used,False,51941,5,Brown,3.5,Hybrid,VA,SoA,Premium,unsp,unsp,36," $42,821.00 "
51004,400,Hybrid,Used,True,30400,6,Black,3.5,Hybrid,CA,Pac,unsp,unsp,unsp,6," $39,985.00 "
51005,400,Hybrid,Used,False,40003,6,White,3.5,Hybrid,FL,SoA,unsp,unsp,unsp,6," $42,980.00 "
51007,400,Hybrid,Used,False,47832,6,Black,3.5,Hybrid,FL,SoA,Premium,Alloy,18,72," $36,999.00 "
51008,63 AMG,unsp,Used,True,7037,2,Black,5.5,Gasoline,OR,Pac,unsp,unsp,unsp,0," $144,900.00 "
51009,63 AMG,unsp,New,False,35,1,Black,5.5,Gasoline,MA,New,Premium,Alloy,unsp,76," $163,075.00 "
51011,63 AMG,unsp,New,False,15,2,Black,5.5,Gasoline,PA,Mid,Premium,Alloy,unsp,67," $166,025.00 "
51014,63 AMG,unsp,Used,False,3958,2,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,49," $137,999.00 "
51015,63 AMG,unsp,New,False,7,2,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,61," $153,435.00 "
51020,63 AMG,unsp,New,False,10,1,unsp,5.5,Gasoline,NY,Mid,unsp,unsp,20,78," $153,010.00 "
51021,63 AMG,unsp,New,False,14,1,White,5.5,Gasoline,CA,Pac,Premium,Alloy,20,80," $177,780.00 "
51023,63 AMG,unsp,New,False,86,2,Black,5.5,Gasoline,CO,Mtn,unsp,Alloy,unsp,77," $141,845.00 "
51024,63 AMG,unsp,New,False,20,2,unsp,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,0," $150,840.00 "
51025,63 AMG,unsp,New,False,12,1,White,5.5,Gasoline,MA,New,unsp,Alloy,unsp,78," $158,635.00 "
51026,63 AMG,unsp,New,False,15,1,Silver,5.5,Gasoline,WI,ENC,unsp,unsp,20,78," $168,525.00 "
51027,63 AMG,unsp,New,False,11,1,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,68," $162,225.00 "
51029,63 AMG,unsp,New,False,16,1,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,66," $158,515.00 "
51030,63 AMG,unsp,New,False,10,1,White,5.5,Gasoline,MD,SoA,unsp,unsp,unsp,97," $170,160.00 "
51032,63 AMG,unsp,New,False,9,1,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,65," $158,515.00 "
51033,65 AMG,unsp,New,False,25,1,Black,6,Gasoline,NJ,Mid,Premium,Alloy,20,75," $229,135.00 "
51034,65 AMG,unsp,New,False,11,1,Black,6,Gasoline,TX,WSC,Bang Olufsen,Alloy,20,66," $226,465.00 "
51038,550,unsp,Used,False,17249,2,Blue,4.6,Gasoline,SC,SoA,Premium,Alloy,unsp,57," $89,989.00 "
51039,550,unsp,New,False,10,2,Blue,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,2," $105,935.00 "
51040,550,unsp,New,False,122,2,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,13," $104,925.00 "
51042,550,unsp,New,False,89,1,Black,4.6,Gasoline,GA,SoA,unsp,unsp,20,14," $114,120.00 "
51044,550,unsp,New,False,10,1,unsp,4.6,Gasoline,CA,Pac,unsp,unsp,18,86," $103,015.00 "
51047,550,unsp,New,False,10,1,Silver,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,0," $103,895.00 "
51049,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,81," $107,575.00 "
51052,550,unsp,New,False,9,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,19,14," $111,515.00 "
51053,550,unsp,Used,False,2200,2,Red,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,1," $112,265.00 "
51054,550,unsp,New,False,6,2,Black,4.6,Gasoline,CA,Pac,Premium,unsp,unsp,65," $125,925.00 "
51058,550,unsp,New,False,5,1,Beige,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $116,540.00 "
51062,550,unsp,New,False,1,1,Silver,4.6,Gasoline,AZ,Mtn,unsp,unsp,unsp,1," $109,495.00 "
51063,550,unsp,New,False,1,1,White,4.6,Gasoline,TX,WSC,Premium,unsp,unsp,88," $116,350.00 "
51066,550,unsp,New,False,7,1,unsp,4.6,Gasoline,CA,Pac,unsp,Alloy,18,63," $117,340.00 "
51068,550,unsp,New,False,1,2,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,67," $104,165.00 "
51069,550,unsp,New,False,12,1,Black,4.6,Gasoline,CA,Pac,Premium,Alloy,19,75," $109,625.00 "
51071,550,unsp,New,False,10,1,Black,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,0," $112,955.00 "
51072,550,unsp,New,False,10,1,Black,4.6,Gasoline,TX,WSC,unsp,unsp,18,87," $118,315.00 "
51073,550,unsp,New,False,10,1,Silver,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,48," $108,155.00 "
51075,550,unsp,New,False,5,2,Black,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,67," $109,375.00 "
51076,550,unsp,CPO,False,10739,2,Black,4.6,Gasoline,NC,SoA,unsp,unsp,unsp,83," $99,823.00 "
51080,550,unsp,New,False,6,1,Silver,4.7,unsp,CA,Pac,unsp,unsp,unsp,1," $131,915.00 "
51081,550,unsp,New,False,4,1,Black,4.6,Gasoline,NC,SoA,Premium,Alloy,unsp,75," $104,825.00 "
51082,550,unsp,New,False,11,1,White,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,48," $105,680.00 "
51083,550,unsp,New,False,10,1,Green,4.6,Gasoline,TX,WSC,unsp,Alloy,18,84," $116,215.00 "
51084,550,unsp,New,False,11,1,unsp,4.6,Gasoline,CA,Pac,Premium,unsp,19,82," $108,230.00 "
51087,550,unsp,New,False,11,1,White,uns,Gasoline,FL,SoA,unsp,unsp,unsp,0," $120,985.00 "
51093,550,unsp,New,False,6,2,Silver,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,64," $107,675.00 "
51095,550,unsp,New,False,25,2,White,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $133,030.00 "
51097,550,unsp,New,False,24,1,White,4.6,Gasoline,FL,SoA,unsp,unsp,20,22," $116,350.00 "
51099,550,unsp,New,False,6,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,83," $102,515.00 "
51101,550,unsp,New,False,6,1,White,4.6,Gasoline,CA,Pac,unsp,Alloy,19,77," $111,310.00 "
51102,550,unsp,Used,False,8003,2,Black,4.6,Gasoline,VA,SoA,unsp,unsp,unsp,86," $93,900.00 "
51103,550,unsp,Used,True,8027,2,Black,4.6,Gasoline,FL,SoA,unsp,unsp,22,2," $87,900.00 "
51106,550,unsp,New,False,17,1,unsp,uns,unsp,GA,SoA,unsp,unsp,unsp,0," $117,475.00 "
51115,550,unsp,New,False,103,1,Blue,4.6,Gasoline,TX,WSC,unsp,unsp,18,87," $109,715.00 "
51120,550,unsp,New,False,9,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,48," $112,955.00 "
51121,550,unsp,New,False,6,1,Silver,4.6,Gasoline,VA,SoA,Premium,unsp,unsp,76," $108,365.00 "
51122,550,unsp,New,False,10,1,Silver,4.6,Gasoline,AL,ESC,Premium,Alloy,20,73," $106,215.00 "
51123,550,unsp,New,False,8,2,Blue,4.6,Gasoline,NC,SoA,unsp,unsp,unsp,14," $105,851.00 "
51126,550,unsp,New,False,10,2,Silver,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $100,495.00 "
51127,550,unsp,New,False,9509,2,Silver,4.6,Gasoline,OH,ENC,unsp,unsp,unsp,82," $82,986.00 "
51129,550,unsp,New,False,12,1,unsp,4.6,Gasoline,VA,SoA,Premium,Alloy,unsp,75," $106,980.00 "
51130,550,unsp,New,False,113,1,White,4.6,Gasoline,CA,Pac,Premium,unsp,unsp,85," $114,740.00 "
51131,550,unsp,New,False,10,1,White,4.6,Gasoline,FL,SoA,unsp,Alloy,18,63," $105,330.00 "
51132,550,unsp,New,False,8,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,83," $115,555.00 "
51134,550,unsp,New,False,379,2,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,54," $110,575.00 "
51135,550,unsp,New,False,5,2,Silver,4.6,Gasoline,NJ,Mid,unsp,unsp,unsp,16," $118,265.00 "
51137,550,unsp,CPO,False,4637,2,Red,4.6,Gasoline,GA,SoA,Premium,Alloy,unsp,84," $89,994.00 "
